INFO 2025-12-06 15:41:19,049 autoreload Watching for file changes with StatReloader
ERROR 2025-12-06 22:05:41,110 log Not Implemented: /api/analytics/flagging/low-attendance/
ERROR 2025-12-06 22:05:41,110 log Not Implemented: /api/analytics/documents/summary/
ERROR 2025-12-06 22:05:41,111 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:41,111 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:41,112 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:41,113 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 501 51
INFO 2025-12-06 22:05:42,640 basehttp "GET /api/documents/ HTTP/1.1" 200 417
INFO 2025-12-06 22:05:42,644 basehttp "GET /api/documents/ HTTP/1.1" 200 417
INFO 2025-12-06 22:05:44,663 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:05:44,665 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:05:45,938 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:05:45,940 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:05:49,761 basehttp "GET /api/profile/ HTTP/1.1" 200 580
INFO 2025-12-06 22:05:49,766 basehttp "GET /api/profile/ HTTP/1.1" 200 580
ERROR 2025-12-06 22:05:53,215 log Not Implemented: /api/analytics/attendance/statistics/
ERROR 2025-12-06 22:05:53,218 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,220 log Not Implemented: /api/analytics/documents/summary/
ERROR 2025-12-06 22:05:53,220 log Not Implemented: /api/analytics/attendance/trend/
ERROR 2025-12-06 22:05:53,220 log Not Implemented: /api/analytics/grades/distribution/
ERROR 2025-12-06 22:05:53,221 log Not Implemented: /api/analytics/enrollment/growth/
ERROR 2025-12-06 22:05:53,221 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,222 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,223 log Not Implemented: /api/analytics/financial/budget-utilization/
ERROR 2025-12-06 22:05:53,223 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,224 log Not Implemented: /api/analytics/flagging/low-attendance/
ERROR 2025-12-06 22:05:53,224 log Not Implemented: /api/analytics/financial/expenditure-trend/
ERROR 2025-12-06 22:05:53,225 log Not Implemented: /api/analytics/attendance/statistics/
ERROR 2025-12-06 22:05:53,225 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,225 log Not Implemented: /api/analytics/documents/summary/
ERROR 2025-12-06 22:05:53,225 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,225 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,226 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,226 log Not Implemented: /api/analytics/attendance/trend/
ERROR 2025-12-06 22:05:53,226 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,228 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,229 log Not Implemented: /api/analytics/grades/distribution/
ERROR 2025-12-06 22:05:53,229 log Not Implemented: /api/analytics/enrollment/growth/
ERROR 2025-12-06 22:05:53,229 log Not Implemented: /api/analytics/financial/budget-utilization/
ERROR 2025-12-06 22:05:53,230 log Not Implemented: /api/analytics/financial/expenditure-trend/
ERROR 2025-12-06 22:05:53,230 log Not Implemented: /api/analytics/flagging/low-attendance/
ERROR 2025-12-06 22:05:53,231 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,231 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,232 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,232 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,232 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 501 51
ERROR 2025-12-06 22:05:53,233 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 501 51
INFO 2025-12-06 22:05:54,608 basehttp "GET /api/profile/ HTTP/1.1" 200 580
INFO 2025-12-06 22:05:54,617 basehttp "GET /api/profile/ HTTP/1.1" 200 580
INFO 2025-12-06 22:13:15,823 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:13:20,878 basehttp "GET / HTTP/1.1" 200 889
INFO 2025-12-06 22:13:27,476 basehttp "GET /redoc/ HTTP/1.1" 200 945
WARNING 2025-12-06 22:13:27,541 log Not Found: /static/drf-yasg/style.css
WARNING 2025-12-06 22:13:27,542 basehttp "GET /static/drf-yasg/style.css HTTP/1.1" 404 179
WARNING 2025-12-06 22:13:27,543 log Not Found: /static/drf-yasg/insQ.min.js
WARNING 2025-12-06 22:13:27,544 log Not Found: /static/drf-yasg/redoc-init.js
WARNING 2025-12-06 22:13:27,546 log Not Found: /static/drf-yasg/redoc/redoc.min.js
WARNING 2025-12-06 22:13:27,546 basehttp "GET /static/drf-yasg/redoc-init.js HTTP/1.1" 404 179
WARNING 2025-12-06 22:13:27,547 basehttp "GET /static/drf-yasg/insQ.min.js HTTP/1.1" 404 179
WARNING 2025-12-06 22:13:27,548 basehttp "GET /static/drf-yasg/redoc/redoc.min.js HTTP/1.1" 404 179
WARNING 2025-12-06 22:13:27,556 log Not Found: /static/drf-yasg/redoc/redoc-logo.png
WARNING 2025-12-06 22:13:27,557 basehttp "GET /static/drf-yasg/redoc/redoc-logo.png HTTP/1.1" 404 179
INFO 2025-12-06 22:13:47,540 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:13:47,541 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:13:47,542 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:13:47,546 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:13:47,549 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:13:47,554 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:13:47,558 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:13:47,559 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:13:47,561 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:13:47,565 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:13:47,572 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:13:47,573 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:13:47,591 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:13:47,614 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:13:47,619 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:13:47,628 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:13:55,593 basehttp "GET /api/profile/ HTTP/1.1" 200 580
INFO 2025-12-06 22:13:55,597 basehttp "GET /api/profile/ HTTP/1.1" 200 580
INFO 2025-12-06 22:14:02,775 basehttp "GET /api/documents/ HTTP/1.1" 200 417
INFO 2025-12-06 22:14:02,779 basehttp "GET /api/documents/ HTTP/1.1" 200 417
INFO 2025-12-06 22:14:07,175 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:14:07,180 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:14:42,233 basehttp "OPTIONS /api/upload/files/ HTTP/1.1" 200 0
INFO 2025-12-06 22:14:42,262 basehttp "POST /api/upload/files/ HTTP/1.1" 201 322
INFO 2025-12-06 22:14:43,313 basehttp "OPTIONS /api/documents/2/ HTTP/1.1" 200 0
INFO 2025-12-06 22:14:43,319 basehttp "GET /api/documents/2/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:43,325 basehttp "GET /api/documents/2/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:47,808 basehttp "OPTIONS /api/documents/2/finalize/ HTTP/1.1" 200 0
INFO 2025-12-06 22:14:47,840 basehttp "POST /api/documents/2/finalize/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:49,903 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:14:49,911 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:14:53,242 basehttp "GET /api/documents/2/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:53,247 basehttp "GET /api/documents/2/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:56,277 basehttp "POST /api/documents/2/finalize/ HTTP/1.1" 200 381
INFO 2025-12-06 22:14:58,317 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:14:58,338 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:14:59,808 basehttp "OPTIONS /api/documents/1/ HTTP/1.1" 200 0
INFO 2025-12-06 22:14:59,808 basehttp "OPTIONS /api/documents/1/ HTTP/1.1" 200 0
INFO 2025-12-06 22:14:59,827 basehttp "GET /api/documents/1/ HTTP/1.1" 200 365
INFO 2025-12-06 22:14:59,832 basehttp "GET /api/documents/1/ HTTP/1.1" 200 365
INFO 2025-12-06 22:15:01,940 basehttp "PATCH /api/documents/1/ HTTP/1.1" 200 365
INFO 2025-12-06 22:15:05,583 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:15:05,589 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:15:10,720 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:15:10,725 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:15:10,726 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:15:10,730 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:15:10,737 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:15:10,738 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:15:10,738 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:15:10,745 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:15:10,746 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:15:10,752 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:15:10,754 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:15:10,759 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:15:10,781 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:15:10,803 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:15:10,803 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:15:10,811 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:15:38,457 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:15:38,460 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:15:41,317 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:15:41,323 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:15:42,560 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:15:42,565 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:16:33,120 basehttp "OPTIONS /api/token/ HTTP/1.1" 200 0
INFO 2025-12-06 22:16:33,291 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:16:33,322 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:33,324 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:35,848 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:16:35,855 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:16:37,287 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:37,288 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:37,292 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:37,301 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:37,306 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:37,306 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:37,308 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:37,315 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:37,316 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:37,317 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:37,318 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:37,326 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:37,347 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:37,369 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:37,370 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:37,384 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:39,940 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:16:39,944 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:16:43,042 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:43,046 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:47,633 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:47,641 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:48,559 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:48,561 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:48,563 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:48,567 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:48,568 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:48,571 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:48,572 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:48,582 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:48,585 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:48,585 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:48,586 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:48,594 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:48,614 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:48,638 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:48,640 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:48,651 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:51,673 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:16:51,677 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:16:53,433 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:53,436 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:53,439 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:53,439 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:53,450 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:53,455 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:16:53,459 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:53,461 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:16:53,466 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:16:53,470 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:16:53,472 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:16:53,484 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:16:53,502 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:53,510 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:53,531 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:16:53,538 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:16:58,809 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:16:58,811 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:17:02,610 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:17:02,614 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:17:21,407 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:17:21,411 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:17:25,651 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:17:25,663 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:17:25,664 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:17:25,665 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:17:25,669 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:17:25,675 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:17:25,678 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:17:25,680 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:17:25,682 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:17:25,685 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:17:25,689 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:17:25,691 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:17:25,712 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:17:25,737 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:17:25,741 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:17:25,763 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:17:28,795 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:17:28,796 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:17:30,862 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:17:30,867 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:17:32,369 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:17:32,373 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:17:32,374 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:17:32,377 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:17:32,379 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:17:32,380 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:17:32,388 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:17:32,389 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:17:32,390 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:17:32,393 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:17:32,401 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:17:32,403 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:17:32,423 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:17:32,447 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:17:32,448 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:17:32,472 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:17:34,956 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:17:34,959 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:17:39,516 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:17:39,523 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:07,208 autoreload Watching for file changes with StatReloader
INFO 2025-12-06 22:22:18,523 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:18,527 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:27,641 basehttp "POST /api/token/ HTTP/1.1" 200 483
INFO 2025-12-06 22:22:27,651 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:27,660 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:22:27,664 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:22:30,287 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:30,293 basehttp "GET /api/profile/ HTTP/1.1" 200 720
INFO 2025-12-06 22:22:34,436 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:22:34,439 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:22:34,442 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:22:34,444 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:22:34,448 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:22:34,454 basehttp "GET /api/analytics/financial/budget-utilization/ HTTP/1.1" 200 110
INFO 2025-12-06 22:22:34,455 basehttp "GET /api/analytics/grades/distribution/ HTTP/1.1" 200 72
INFO 2025-12-06 22:22:34,455 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:22:34,462 basehttp "GET /api/analytics/attendance/statistics/ HTTP/1.1" 200 126
INFO 2025-12-06 22:22:34,462 basehttp "GET /api/analytics/enrollment/growth/ HTTP/1.1" 200 746
INFO 2025-12-06 22:22:34,465 basehttp "GET /api/analytics/documents/summary/ HTTP/1.1" 200 120
INFO 2025-12-06 22:22:34,474 basehttp "GET /api/analytics/financial/expenditure-trend/ HTTP/1.1" 200 568
INFO 2025-12-06 22:22:34,492 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:22:34,514 basehttp "GET /api/analytics/flagging/low-attendance/ HTTP/1.1" 200 8706
INFO 2025-12-06 22:22:34,516 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:22:34,524 basehttp "GET /api/analytics/attendance/trend/ HTTP/1.1" 200 394
INFO 2025-12-06 22:22:38,188 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:22:38,193 basehttp "GET /api/documents/ HTTP/1.1" 200 799
INFO 2025-12-06 22:22:43,628 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:22:43,634 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:22:45,111 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:22:45,114 basehttp "GET /api/stats/ HTTP/1.1" 200 124
INFO 2025-12-06 22:23:59,280 autoreload Watching for file changes with StatReloader
